פַּרְצִידָא,1,פַּרְצִידָא,"[' (v.  פַּצִּידָא ;  ר  inserted) ', ' cut, trench , v.  פַּצִּידָא .', ' (cmp.  פּוּרְצָנָא )  kernel, stone .  Taan. 4ᵃ   פ׳ דתותי קלא  the kernel under a clod.  Ib.   האי צורבא לפ׳ וכ׳ …  a young scholar is like the kernel &c. (v.  נְבַט ), i.e. when his reputation begins to spread, it spreads wider and wider.—Pl.  פַּרְצִידַיָּא ,  פַּרְצִידֵי .  B. Mets. 84ᵃ   פ׳ דרומנא וכ׳  the seeds of a red pomegranate.  Sabb. 21ᵃ   מפַּרְצִידוֹהִי וכ׳  from its kernels they produce oil.']",,,,,,,,,,
פַּרְצוּפָא,1,פַּרְצוּפָא,"['  Targ. Ps. XXXIV, 17 .  Ib. XVII, 15 ; a. e.— B. Mets. 86ᵃ   הדר פַּרְצוּפֵיה וכ׳  his face was turned backward (by demons); a. e.—Pl.  פַּרְציּפִין ,  פַּרְצוּפֵי .  Targ. Ps. LXXIII, 7  (ed. Wil. sing.)  Targ. Prov. XXVII, 19 .']",,,,,,,,,,
פַּרְתָּא,1,פַּרְתָּא,"[' m. ( preced. art. ) = h.  פֶּרֶשׁ .  Targ. Y. Deut. XXI, 8  (ed. Amst.  פָּרָתָא ).  Targ. Y. Num. XIV, 37  (ed. Amst.  פְּרַתְהוֹן ).— Gen. R. s. 99  (expl.  הפרשדונה ,  Jud. III, 22 )  פַּרְתֵּיה  his excrements (came out).  Snh. 67ᵇ   דם ופ׳ מי הואי  were there any traces of blood and secretions?  Ḥull. 18ᵃ , v.  מַסְמֵס .  Gitt. 56ᵃ   איתיב לה פ׳ וכ׳  dirt settled on her foot.']",,,,,,,,,,
פַּרָּשָׁא,1,פְּרָשָׁא I,"[' (v.  פָּרָשׁ ) [ driving ,]  goad .  Targ. Jud. III, 31   פְּרַשׁ  constr. (Ar.  פְּרָשַׁת ).']",פִּרְשָׁא,"[', v.  פִּירְשָׁא ']",פַּרְשָׁא,"[' f., v.  פַּרְשְׁתָא .—[ Ber. 8ᵇ  פרשייכו Ms. M., v.  פַּרְשְׁתָא .]']",פְּרָשָׁא II,"[' ( פְּרַשׁ , cmp.  פְּרַת ) [ breaker, crusher ,]  ploughshare .  Targ. I Sam. XIII, 20  (ed. Wil.  פָּ׳ ; h. text  מחרשת ).— B. Mets. 80ᵃ   דנקיט פ׳ משלם  he that handles the share is responsible for the damage, contrad. to  מנא , coulter.']",,,,
פַּשָּׁרָא,1,פִּשְׁרָא,"[', v.  פִּישְׁרָא , a.  פְּשׁוּרָא .']",,,,,,,,,,
פַּתְיָא,1,פַּתְיָא I,"[',  inexperienced, child, lad .  Ex. R. s. 3 , v.  preced. ;  Gen. R. s. 87 , beg. (ref. to  פתאים ,  Prov. VII, 7 )  אלו השבטים … למינוקא פ׳  (some ed.  פַּתְיָה )  p’thaim  means the tribes (sons of Jacob) … in Arabia they call a child  pathia ; Yalk. ib. 145;  Yalk. Prov. 940 ;  Snh. 110ᵇ  (ref. to  פתאים ,  Ps. CXVI, 6 ).']",פַּתְיָא II,"[' c. ', ' Part. f. of  פְּתֵי .', ' a wide earthen vessel, pot .  Gitt. 69ᵇ   פ׳ דמוניני  (masc.) a pot containing fish-brine.  Ab. Zar. 16ᵇ ;  Ber. 50ᵃ ;  Pes. 88ᵃ ;  Meg. 14ᵇ   פ׳ אוּכְמָא  thou black pot! (i.e. scholar with an unattractive appearance; cmp.  Taan. 7ᵃ , quot. s. v.  פָּאַר ).—Pl.  פַּתְוָותָא .  Ab. Zar. 33ᵇ   פ׳ דבי מיכסי  (Ar. ed. Koh.  פַּתְיָאתָא , oth. ed.  פתיותא , read:  פַּתְיָי׳ ) pots of Be Mikhsé.', ' open place, street .  B. Bath. 8ᵃ , v.   כַּרְיָא  I ; (Rashi refers to  פ׳  2  drinking vessel  at the well).', ' enlargement .  Targ. Ps. CXVIII, 5 , v.  פּוּתְיָא .']",,,,,,,,
פָּאפָּא,1,,,,,,,,,,,,
פָּגָא,1,פַּגָּא I,"['  Pes. 112ᵃ  ידא אפ׳ Ms. M., v.  אַוְסֵי .—Pl.  פַּגֵּי  (=  בי פ׳ )  bit .  Sabb. 51ᵇ  (expl.  פרומביא )  פ׳ דפרזלא  iron bit.']",פַּגָּא II,"[' ( preced. ; v.  פַּגָּה ) kernel of grapes.—Pl.  פַּגָּן .  Targ. Y. Num. VI, 4  Ar. s. v.  פגן  (ed.  זגין ; h. text  זג ).']",,,,,,,,
פָּהּ,1,פָּה,"[' pah , name of a worm in figs.  Sabb. 90ᵃ   פה דתאני וכ׳  the  pah  in figs … is dangerous.  Ib.   קטליה פ""ה לדין  (not  קטלה ) the  pah  has killed that man.']",פה,"[', Y. Snh. I, 18ᶜ bot., v.  פּוּחַ  ch.']",פֶּה,"[' c. (b. h.) [ opening ,]  orifice, mouth; speech .  Ḥull. 142ᵃ , v.  לָחַךְ .  Pes. 113ᵇ   המדבר אחד בפה ואחד בלב  he who speaks one way with his mouth, and another way in his heart.  Ex. R. s. 1  (play on  בפרך ,  Ex. I, 13 )  בפה רך  with soft (persuasive) speech;  Sot. 11ᵇ . Tanḥ. Kor. 9  עד שהביאתו לפִי הארץ וכ׳  until it (the fire) brought him to the opening of the earth, among those that were swallowed up;  Yalk. Num. 752 .  Sabb. 140ᵇ , sq.  בהמה שפִּיהָ יפה  a beast whose mouth is clean (that does not drop saliva when eating; oth. opin.: that is fastidious about its food), opp.  שפיה רעה ; a. v. fr.— Keth. I, 6 , a. e.  לא מִפּיהָ וכ׳ , v.  חָיָה .  Shebu. IV, 1   מִפִּי עצמו  (an oath) out of his own mouth (‘I swear that I know no testimony in thy case’),  מפי אחרים  administered by others.— בְּעַל פה  or  על פה   by word of mouth .  Gitt. 72ᵇ  top  אי אמר ר׳ יוסי בעל פה  whether R. Yose had the same opinion in the case of a verbal condition.  Ib. 60ᵇ   תורה רוב בכתב ומיעוט על פה  of the interpretations of the Law, the larger portion rests on the written text, the smaller on oral tradition.  Ib.   דברים שבכתב … על פה דברים שבעל פה וכ׳  written things (Biblical passages) must not be recited from memory, verbally transmitted words must not be recited from writing.— תורה שבעל פה  (abbrev.  שבע""פ )  oral law .  Yoma 28ᵇ , a. fr., v.  כְּתָב .—לְפִי  a )  according to, in proportion to .  B. Bath. 11ᵇ   לפי בני אדם  in proportion to the number of inhabitants of a house;  לפי פתחים  in proportion to the number of entrances (of a building); a. fr.— b )  because .  Snh. VII, 4   לפי שבאת לפיכך וכ׳ …  because a human being has gone to ruin through it, therefore &c.; a. fr., v.  לְפִיכָךְ .—Trnsf.  any orifice.   Ab. V, 6   פי הארץ  the opening of the earth (that swallowed Korah);  פי הבאר  the opening for the well ( Num. XXI, 16 ).— Nidd. 16ᵇ   רוק בתוך הפה  spittle in the mouth, euphem. for blood in the  orifice of the matrix .  Snh. 100ᵃ  (play on  ת̇ר̇ופ̇ה̇ ,  Ez. XLVII, 12 )  להת̇יר̇ פ̇ה̇ של מטה  to open the lower orifice (the womb of the childless), opp.  פה של מעלה  the mouth; ib.  להתיר פה עקרות ;  Men. 98ᵃ ; a. fr.— Pl. a )  פִּיּוֹת .  Deut. R. s. 2  (ref. to  Zech. XIII, 8 )  הפ׳ שאומרים שתי וכ׳  those mouths that say, there are two powers (good and evil).  Cant. R. to IV, 4  (play on  תלפיות , ib.)  ספר שאמרוהו פ׳ הרבה  the book ( תִּלִּים , Psalms) which many mouths have indited (the book of many authors). Ib.  ת̇ל̇ שמתפללין בו כל פ׳  the mound (Temple ruins) towards which all mouths are directed in prayer;  Ber. 30ᵃ .  Ib. 5ᵃ  (expl.  פיפיות ,  Ps. CXLIX, 6 )  חרב של שתי פ׳  a two-edged sword; a. fr.— Ab. d’R. N. ch. XXVIII  שתי פ׳  two faces , v.  פִּינָּה .— b )  פִּיפִיּוֹת .  Num. R. s. 18   באותה … פ׳ הרבה  at that moment many mouths of the earth were opened ( Yalk. ib. 752   פיות ).— c ) (Chald. pl.)  פּוּמִין   open vessels; topmost layer in open vessels .  Tosef. Ter. V, 11   אם יש  [ שם ]  מאה פ׳ וכ׳  if a hundred open vessels are there (in one of which an upper layer of T’rumah has been put) &c.;  הפ׳ אסורין  the upper layers are forbidden; Y. ib. IV, 43ᵃ bot.']","פ""ה","[' the letter  Pé .  Sabb. 104ᵃ  [read:]  פ""ה כפופה פ""ה פשוטה פה פתוח פה סתום  the curved Pé and the straight Pé ( פ  and  ף ) intimate: an open mouth (in due time), a closed mouth (in due time).  Snh. 104ᵇ   מפני מה הקדים פ""ה לע""ין  why has Pé been placed before ‘Ayin ( Lam. II, 16-17 )?  Gen. R. s. 84  (ref. to  פ̇ס̇י̇ם̇ )  פ""א פוטיפר וכ׳  Pé intimates Potifar &c.; a. fr.—Pl.  פֵּיפִין .  Sabb. 103ᵇ   טיתין פ׳ פ׳ טיתין  one must be careful not to write Teths looking like Pés &c.']",,,,
פָּחָא,1,פָּחָא,"['  Targ. Ps. CXIX, 110  (Ms.  פו׳ ).  Ib. CXLI, 9  (ed. Wil.  פַּ׳ ).  Targ. Prov. VI, 5   פו׳ ; a. e.— Arakh. 19ᵃ  (prov.)  סבא בביתא פָּאחָא בביתא וכ׳  (Var. in Rashi  פְּחָחָא ) an old man in the house is a snare (an obstacle) in the house, an old woman in the house is a treasure in the house.—Pl.  פָּחִין ,  פָּחֵי ,  פּוֹ׳ .  Targ. Job XXII, 10  (ed. Wil.  פּוּ׳ ).  Targ. Ps. CXXIV, 7  (ed. Wil.  פַּ׳ ); a. e.']",,,,,,,,,,
פָּלְגָא,1,פַּלָּגָא,"[', v.  next w. ']",,,,,,,,,,
פָּעֲלָא,1,,,,,,,,,,,,
פָּעִיתָא,1,פַּעַיְתָא,"[' ( פְּעֵי )  noisy, quarrelsome woman .  Succ. 31ᵃ ']",,,,,,,,,,
פָּקוֹלָא,1,,,,,,,,,,,,
פָּקוּסְנָא,1,פְּקוּסְנָא,"[', v.  פְּקִיסְנָא ']",,,,,,,,,,
פָּרֵי,1,פְּרִי,"['  preced.  wds.)  fruit, produce; fruition, usufruct; profit, interest .  Ber. VI, 1  ( 35ᵃ )  על פירות … בורא פְּ׳ העץ  over fruits of trees you must say, (blessed be thou &c.) who hast created the fruit of the tree;  על פירות הארץ … בורא פ׳ האדמה  over growths from the ground you must say; … who hast created the products of the soil. Y. Sabb. VII, 10ᵃ  הפירי , v.   בָּחַל  II .  Ḥull. 79ᵃ   פ׳ עם האם  the copulation of a hybrid issue with its mother; a. v. fr.—Pl.  פִּרוֹת ,  פֵּי׳ . Ber. l. c., v. supra.  Gitt. 47ᵇ , a. e.  המוכר שדהו לפ׳  if a man sells his field for the usufruct (for a number of years).  Ib.   קנין פ׳ כקנין הגיף דמי  possession of the usufruct is like ownership of a field (for the time being).  Keth. IX, 1   הרי זה אוכל פ׳ בחייה  he has the usufruct (of her property) during her lifetime. Ib.  פֵּירֵי פ׳  ( פֵּרֵי ) the usufruct of the produce of the produce, i.e. of the income invested.  Peah I, 1   אלו דברים שאדם אוכל פּירוֹתֵיהֶן וכ׳  these are the things of which a man enjoys the interest (for which man is rewarded) in this world, whereas the principal remains for the hereafter.  Tosef. ib. I, 2   זכות יש לה קרן ויש לה פ׳  a good deed yields a principal (for the hereafter), and bears interest (in this world);  ib. 3   עבירה יש לה קרן ואין לה פ׳  sin creates a capital, but bears no interest;  עבירה שעושה פ׳ יש לה פ׳  a sin which bears fruit (influences other people for bad) bears fruit (is punished in this world);  Kidd. 40ᵃ ; a. v. fr.—Midr. Sam. ch. IV  פְּרָיִין שלו  its fruits.']",פרי,"[' [ to break through ,]  to grow, increase, be fruitful .  Gitt. 57ᵃ   כלומר פְּרוּ ורבו וכ׳  intimating, ‘multiply and increase like chickens’.  Num. R. s. 11   את פְּרֵה ורבה לגוי גדול  be thou fruitful and grow to be a great nation.  Ib.   כל מה … היה פָּרֶה ורבה  whatever existed in the Temple grew and increased (v.  פַּרְוַיִם ).  Ḥag. 16ᵃ   פָּרִין ורבין כבני אדם  they increase by propagation like human beings.  Ḥull. 92ᵃ  (ref. to  כפרחת ,  Gen. XL, 10 )  הגיע לִפְרוֹת ולרבות …  the time has come for Israel to grow and increase (as a nation); a. fr.', ' to cause to grow, make fruitful .  Ber. 40ᵃ   דגים קטנים מַפְרִין ומרבין ומברין כל גופו וכ׳  (Ms. M.  מפרין ומרבין גופו וכ׳ ) small fish make fruitful (increase the sexual vigor) and strengthen the whole body of man;  ib. 57ᵇ   מפרין ומברין  (Ms. M.  מפרין ומרבין );  Ab. Zar. 29ᵃ   מפרין ומרבין  (read:  ומַבְרִין ); a. e.—[', ' to increase the rent above the original stipulation  in consideration of a loan, v.  פָּרַז .  B. Mets. V, 5  ( 69ᵇ )  מפרין על שדהו ואין חוששין וכ׳  Ar. (Y. ed.  ואין חושש —which indicates that  מפרין  is singular, fr.  פָּרַן  q. v.).]']",פְּרֵי,"[' to increase, grow .  B. Bath. 18ᵇ   הדר פָּארֵי  it will grow again;  ib. 19ᵃ  top.', ' (cmp.  פרח )  to run .  Lam. R. to III, 7  ערקת תורתיה ופרא בתרה Ar. (ed.  נפק ) his cow ran off, and he ran after her. Y. Sabb. VI, 8ᶜ bot.  חויא פָרֵי בתרך  a serpent is running after thee. Y. Maas. Sh. V, 56ᵃ top  הוות פַּרְיָא והוה פרי וכ׳  she (the cow) ran, and he ran after her &c.; a. fr.']",,,,,,
פָּרַחְתָּא,1,פַּרְחֲתָא,"[' ( פְּרַח )  bird .  Targ. Prov. I, 17 .  Ib. XXVI, 2 .']",,,,,,,,,,
פָּרַשְׁתָּא,1,פַּרְשְׁתָא,"[' = h.  פָּרָשָׁה , ', ' cross-road , v.  פָּרָשׁוּתָא .', ' interpretation .  Targ. Y. Deut. XVII, 18   פַּרְשַׁת אורייתא  (not  פרשא ; h. text  משנה ).', ' section  of writing,  Parashah, weekly Scripture lesson .  Meg. 4ᵃ  (interpret.  ולשנותה , ib.)  כגון דאמרי אינשי אעבור פ׳ דא וכ׳  as people say, I will peruse this section and read it over again. Y. Ned. VIII, beg. 40ᵈ  עד דניחסל פַּרְשְׁתִי  until I have finished my  parashah ; a. e.—Pl.  פַּרְשְׁיָיתָא  (fr.  פרשיתא ).  Ber. 8ᵇ , v.  כַּלָּה .  Ib.   אשלימו פַּרְשְׁיוֹתַיְיכוּ וכ׳  (Hebraism. for  פַּרְשְׁיָיתַיְיכוּ ; Ms. M.  פַּרְשַׁיְיכוּ ), v.  פָּרָשָׁה .']",,,,,,,,,,
פָּרָא,1,פָּרָא I,"[', pl.  ( פְּרָא )  פָּרַיָּיא   [ runners ,]  children of six or seven years of age . Y. Gitt. V, 47ᵇ bot., v.  אִפְיוֹטוֹת .']",פָּרָא III,"[' (παρά)  with, for . Y. R. Hash. I, 57ᵃ bot., v.  אַגְרָפוֹס .—[ פרא  in compounds often separated, as  פ׳ כורין פ׳ פורנון , v.  פָּרָאכוֹרִין ,  פָּרָאפוֹרְנוֹן  &c.]']",פָּרָא II,"[' ( פְּרַר ; cmp.  נַכֵּי )  less .  Gen. R. s. 20 , end  לפום חילך אכול ופ׳ מן מה דאת לביש וכ׳  spend according to thy means on eating, but less on clothing, and more on dwelling. Y. Ab. Zar. IV, 43ᵈ bot.  תבר כולהון פ׳ חד  he broke all of them save one. Y. Erub. II, 20ᵇ  חמשא אלפין פ׳ מאת  (read  מאה ) five thousand minus one hundred. Y. Keth. VI, 30ᵈ bot.  תרין חולקין פ׳ ציבחד  a little less than two thirds.  Ruth R. to III, 3  [read:]  זרעה ואעל ועבדת פ׳ ממאה אמר ליה לא אמר מרי דהיא עבד׳ מאה כורין א""ל אין א""ל זרעית ואעלית ועבדת פ׳ ממאה אמר לו הן וכ׳  he sowed and harvested, and it brought less than one hundred  kor . Said he to him, did you not say it brought one hundred  kor ? Said he, yes. Said he to him, I sowed and harvested, and it brought less than one hundred &c.; [perh. to be read  פָּרֵי ממאה ]. Y. Meg. II, beg. 73ᵃ (expl.  סירוסים )  חד פָּרָה חד  (he reads) one verse less one, i.e. every other verse.']",,,,,,
פָּרוֹחַ,1,,,,,,,,,,,,
פָּרוֹמָאָה,1,פְּרוֹמָאָה,"[' ( פְּרַם )  house-breaker, burglar .—Pl.  פּרוֹמָאֵי .  B. Mets. 42ᵃ   והאידנא דשכיחי פ׳  and nowadays when burglars are frequent (who split joists to hunt for money hidden in them).']",,,,,,,,,,
פָּשׁוֹרָא,1,פְּשׁוּרָא,"[', pl.  פְּשׁוּרי ', ' = h.  פּוֹשְׁרִין ,  tepid  ( water ).  Targ. Koh. II, 8  ed. Lag. (ed. Vien.  פָּשׁוֹ׳ ; oth. ed.  פּוּשְׁרֵי ).— Ḥull. 46ᵇ ;  47ᵇ .  Ib. 84ᵇ   כסא דפשורים  some ed. (read:  רֵי … , or  רִין … );  B. Mets. 29ᵇ   דפושרין  (some ed.  דפשרין ), v.  חַרְשִׁין ; a. e.', ' (v.  פִּישְׁרָא )  rills formed by thawing snow .  Ab. Zar. 34ᵇ , v.  עִיקּוּלָא .  Kidd. 73ᵇ   פִּשְׁרֵי יש בו וכ׳  (Rashi:  פושרי ) if a child is found in shallow water formed by melting snow (where no ship can pass), it is legally considered a foundling.']",,,,,,,,,,
פָּתוֹרְתָּא,1,פָּתוֹרְתָּא,"[', v.   פָּתוֹרְא  I ']",,,,,,,,,,
פָּתוּרָא,1,פְּתוֹרָא,"[' pr. n. m., v.  פְּתֵירָה ']",,,,,,,,,,
פָּתוּרָאָה,1,פְּתוֹרָאָה,"[' (denom. of   פָּתוֹרָא  I ) = h.  שׁוּלְחָנַי ,  money-changer .  Ḥull. 54ᵇ ']",,,,,,,,,,
פֻּוֽגְלָא,1,פּוּגְלָא,"[' radish, the soft tuber of the radish .  Ber. 36ᵃ ;  Erub. 28ᵇ   צנון … אדעתא דפ׳  the radish is planted for the sake of the tuber (to be eaten before it is hard and woody).  Ḥag. 15ᵃ   עקר פ׳ ממישרא וכ׳  (Elisha ben Ăbuya) tore a radish out of the ground on the Sabbath.  Ab. Zar. 10ᵃ . Y. ib. II, 41ᵃ bot.; Y. Ter. VIII, 45ᵈ top, v.  נְעַץ ; a. e.—Pl.  פּוּגְלִין . Y. B. Bath. IX, 17ᵃ; Y. Peah VII, 20ᵇ top  פיג׳ .  Gen. R. s. 67   שרי עקר פ׳ רברבין וכ׳  he (Rabbi) began to tear out the large radishes and plant small ones (intimating to Antoninus the necessity of removing the old officers and appointing new ones);  Yalk. ib. 115 ; a. e.']",,,,,,,,,,
פֻּוֽזְמָקָא,1,,,,,,,,,,,,
פֻּוֽלְגָנָא,1,,,,,,,,,,,,
פֻּוֽלְמוּסָא,1,פּוֹלְמוֹסָא,"[' army .  Ber. 30ᵇ   דאתא פ׳ דמלכא וכ׳  when a royal army came to the city (of Nehardea);  Ab. Zar. 70ᵇ   ההוא פ׳ וכ׳  an army came &c. (Rashi:  a commander ).  Ib.   רובא דאתי בהדי פ׳ וכ׳  the majority of those that came in that army (or with that commander) were Jews.  Ḥull. 46ᵃ ; a. e.—Pl.  פּוֹלְמוֹסִין   soldiers .  Targ. Y. Gen. XXXIII, 15 .  Ib. 1 ;  XXXII, 7  (not  פולמרכין ,  פולמורכ׳ ).']",,,,,,,,,,
פֻּוֽלְסָא,1,פולסא,"[',  Ab. Zar. 39ᵃ  Ms. M., v.  פִּילוּסָא ']",פּוּלְסָא,"[' ( פְּלַס ; cmp. b. h.  פֶּלֶס )  circular plate  or  ring  used as weight and as uncoined money (v.  פִּילֵס ).  B. Mets. 47ᵇ  (expl.  אסימון ,  ib. IV, 1 )  פ׳  (Ar.  פִּילְסָא ) uncoined metal.  Sabb. 65ᵃ   ליעבד לה פ׳  let him use any circular plate for it (instead of a coin,  סלע ).—Pl.  פּוּלְסִין ,  פּוּלְסֵי .  Lev. R. s. 37   יהבת ליה אנתתיה עשרה פ׳ וכ׳  (not  יהבי ) his wife gave him ten  pulsin , saying, buy something &c.— פ׳ דנורא  heated disks or rings strung on a lash.  B. Mets. 85ᵇ   מחיוה שתין פ׳ דנ׳  they (in heaven) punished him with sixty fiery lashes;  Yoma 77ᵃ  (omitted in eds.; v. Rabb. D. S. a. l. note 3; Ms. M.  פּוּלְסִים  h. form);  Ḥag. 15ᵃ .  B. Mets. 47ᵃ   הוה מפיק פ׳ דנ׳  (Rashi  פולסא ) he would have brought out before thee (shown thee) fiery disks (i.e. would have threatened thee with excommunication).']",,,,,,,,
פֻּוֽמְבְּיָיֽנֵי,1,פּוּמְבְּיָינֵי,[' (comp. of  פּוּם  a.  ביין ; cmp.  בֵּין  a.  בֵּינַיִּין )  the seam between a garment and its border .  Kidd. 32ᵃ '],,,,,,,,,,
פֻּוֽמָּא,1,פּוּם,"[' = h.  פֶּה .  Targ. Ex. IV, 11 .  Targ. Y. ib. 10 , v.  חִגְּרָא .  Targ. O. Gen. XXIX, 2 , sq.; (Y.  פֻּם ); a. fr.— Targ. II Sam. XXIII, 8   בפ׳ קלא  with the voice of command (?).— Sabb. 67ᵇ   לפ׳ רבנן  to the mouth of our teachers, v.  חַיִּין .  Ib. 141ᵃ   אפּוּמֵיה דלחייא  on the top of the pole.  Ib.   בפ׳ דשישא  into the orifice of a bottle, v.  אֲשִׁישָׁא .  Ber. 62ᵃ  דמי פומיה דאבא וכ׳ Abba’s mouth is like that of one that has never before sipped of a dish (he acts as if he touched a woman for the first time). Y. Ned. VII, end, 40ᶜ  לית אורחא … בפ׳ בעי מימר וכ׳  is it not a man’s way (of speaking), when he sees a person at the entrance (of the town), to say, I saw him in Tiberias?; a. v. fr.— כְּפוּם ,  לְפוּם ,  לְפוּמָא ד־  = h.  כְּפִי ,  לְפִי ,  according to; because .  Targ. Lev. XXV, 52 .  Ib. 51 .  Targ. Prov. XII, 8   לפ׳  ed. Lag. (ed.  בפ׳ , (corr. acc.).  Targ. Y. I Gen. XXXVIII, 25 ; a. fr.— לפ׳ כן  = h.  לְפִיכָךְ ,  therefore . Ib.; a. fr.— Ab. V, 22   לפ׳ צערא אגרא  according to the pain (in studying) is the reward. Y. Ber. I, 3ᶜ bot.  לפ׳ כן צריך וכ׳  therefore was it necessary to say &c.; a. fr.—Pl.  פּוּמִין ,  פּוּמַיָּא .  Targ. Prov. V, 4 ; a. e.—Y. Ber. I, 3ᵇ top  אילו הוינא … תרין פ׳  had I been standing at the foot of Mount Sinai, I should have prayed that two mouths should be created for man, one for studying the Law &c.; Y. Sabb. I, 3ᵃ sq.; a. e.—[Hebr. plur.  פּוּמִין , v.  פֶּה .]— פום בדיתא , v.  פּוּמְבְּדִיתָא .— פום נהרא , v.  נַהֲרָא , &c.']",,,,,,,,,,
פֻּוֽסְתָּא,1,פּוּסְתָּא,"[' (Pers.  pûst , Perles Et. St., p. 16) [ skin, rind on which writing is done ,]  sheet, page  (cmp.  יְרִיעָה ,  דַּף ).  Gitt. 58ᵃ , v.  אִינְגַּד .']",,,,,,,,,,
פֻּוֽקְדָנָא,1,פּוּקְדָנָא,"[' ( פְּקַד ) ', ' commandment .  Targ. Prov. II, 1 .  Ib. VI, 23 ; a. fr.', ' safe-keeping, trust .  Targ. O. Lev. V, 21 ;  23  (ed. Bon. a. Y.  פִּקְדּוֹנָא ).']",,,,,,,,,,
פֻּוֽקְרֵי,1,פּוּקְרֵי,"['  (פְּקַר ),  בֵּי פ׳  (euphem.)  anus .  Yeb. 76ᵃ .—[ Yalk. Gen. 132 , v.  פּוֹקָרִין .]']",,,,,,,,,,
פֻּוֽרְיָא,1,פּוּרְיָא ²,"[',  bed .  Sabb. 118ᵃ  (expl.  פרנסת לינה )  פ׳ ובי סדיא  a bedstead and a cushion;  B. Bath. 9ᵃ ;  M. Kat. 11ᵃ   כוורא … ולא ליטעון פ׳  after fish, cresses and milk, let the body be laden but not the bed (walk but do not lie down).  Keth. 10ᵇ  (etymol.)  פ׳ שפרין וכ׳  the bed is called  puria , because on it men multiply and increase; a. fr.— Yalk. Gen. 70   הוה להו פ׳ דהוו מגנו אורחי עלה  they (in Sodom) had a bed on which they let strangers sleep;  Snh. 109ᵇ   הויא להו פּוּרְיְיתָא  (Ms. M.  כורסייתא ; Yalk. ed. Salon.  ביסריא , read:  בי סדיא ).—Pl.  פּוּרְיָיתָא .  Sabb. 121ᵃ  sq.  לרב … אייתו להו פ׳  (Ms. O.  פורייא ) for R. J. and R. J. … they brought couches in.']",פּוּרְיָא II,"[' c. ( פרי , sec. r. of  פרר ; v.  אַפִּרְיוֹן ) [ frame ,]  couch , esp.  the bride’s litter .  Pesik. R. s. 43   הושיבה עמרם בפ׳ , v.  אַפִּרְיוֹן .  Cant. R. to IV, 11   מה כלה זו יושבת בפוּרְיָהּ וכ׳  as a bride is seated in her litter (is carried in procession, as if) saying, behold, I am pure &c.']",פּוּרְיָא,"['  Targ. Cant. I, 16   את משרי בפוריינא חיבתא  ed. Lag. (ed. Amst.  חביבתא , corr. acc.) thou causest love to dwell in our lot (v.  פּוּר ).']",פּוּרְיָא I,"[' =  פּוּר ,  lot . Y. Ber. IV, 7ᵈ bot., v.  פּוּר .']",פּוֹרַיָּא,"[' fruits , v.  פּוֹרָא .']",פּוּרַיָּא,"[' Purim , v.  פּוּרָא .']"
פֻּוֽרְנִי,1,פּוֹרְנִי,"[' (πόρνη) ', ' harlot .  Lev. R. s. 33   פילא פ׳ , v.   בְּלֵי  I ; Yalk. Dan. 1061.  Cant. R. to III, 4   פגי  (corr. acc.), v.  באמי .—', ' (cmp. Lat. adultera, adulterina, sub. clavis; v. Sm. Ant. s. v. Clavis)  skeleton-key.   Kel. XI, 4  הפורני Ar. ed. Koh. (ed.  הפורנא ,  הפורנה ).']",פּוּרְנִי,"[' (an adaptation of furnus, φοῦρνος, as if from  פָּרַן ) [ the supplier ,]  a stationary, large baking oven , contrad. to  תנור .  Tosef. Bets. III, 20 ;  Bets. 34ᵃ .  Pes. 31ᵇ   פת פ׳  bread baked in the  purni  (large loaves).  Ab. Zar. 35ᵇ   פת פ׳ מאפה סאה  bread of an oven of a batch of a S’ah of flour; a. fr.— Kel. VIII, 9   פּוּרְנָה  an earthen oven;  Tosef. Kel. B. Kam. VI, 17   פּוּרְנָא .']",,,,,,,,
פֻּוֽרְנָא,1,פּוֹרְנָא,"[',  Kel. XI, 4 , v.  פּוֹרְנִי  2.']",פּוּרְנָא II,"[' oven , v.  פּוּרְנִי .']",,,,,,,,
פֻּוֽרְסָא,1,פּוּרְסָא,"[' (פְּרַס I)  division, arrangement, order, proper time  (cmp.  קֵץ ).  Sabb. 129ᵇ   פ׳ דדמא כל וכ׳  the order (proper period) for blood-letting is every thirty days;  פ׳ דדמא חד וכ׳  the order (proper day) for blood-letting is the first day of the week &c.  Gitt. 37ᵃ  (explaining  פרוסבול )  פ׳ דמילתא  the arrangement (institution) of a measure.']",פּוֹרָסָא,"[' ( preced. ) [ distributor , cmp. Lat. dispensator,]  manager, purser .—Pl.  פּוֹרָסֵי .  Yoma 9ᵃ   מאי פרהדרין פ׳  what does  parhedrin  mean? Managers (v.  פַּרְהֶדְרִין ).  Yeb. 45ᵇ   מנייה בפ׳ דבבל  appointed him one of the collectors of Babylonia;  Sabb. 154ᵃ   בפוֹרָסַיָּה דבבל ; (Rashi  בפורסי ; Tosaf.  אַפּוֹרָסַיָּה ,  אפורסייה  over the collectors of &c.).—[ Gitt. 28ᵇ , v. next w.]']",,,,,,,,
